0,1,2,3,4,5,6,7,8,9,10,11,gender,label
0.24658321,0.34487215,0.43907863,0.5464643,0.4875599,0.364145,0.29205367,0.25643566,0.2040182,0.16260418,0.17003053,0.20446633,male,child
0.36542326,0.47197947,0.51488614,0.44526476,0.32624915,0.2915721,0.23123333,0.16441019,0.16753389,0.15992688,0.21914819,0.27351436,male,child
0.337377,0.43747896,0.41739687,0.3932563,0.35566634,0.25696218,0.2544692,0.29192668,0.23855747,0.18490262,0.18758388,0.31498188,male,child
0.44684297,0.5325204,0.46646672,0.29812065,0.31313637,0.3122756,0.19692655,0.14846055,0.18331286,0.1676196,0.1838887,0.31614304,male,child
0.30944034,0.4150373,0.37268642,0.3745748,0.3596812,0.27002192,0.25324458,0.21509668,0.19196866,0.18487306,0.2665022,0.28351834,male,child
0.4189888,0.5215616,0.40946707,0.35702774,0.33505479,0.31734213,0.28473255,0.2775283,0.208587,0.19378841,0.25378314,0.3106608,male,child
0.4018886,0.5348156,0.545768,0.37791622,0.23815559,0.22284585,0.21018113,0.18703946,0.18249469,0.2150041,0.28289968,0.32100263,male,child
0.36305705,0.45589188,0.4716427,0.45140377,0.38084596,0.2604373,0.26643828,0.29172242,0.21173854,0.20753874,0.24580142,0.29942635,male,child
0.3452208,0.41032216,0.5254949,0.47580117,0.39503896,0.2969219,0.26192883,0.17691004,0.17029408,0.20478381,0.23371623,0.30240488,male,child
0.27926162,0.43620747,0.48987913,0.41592532,0.34124672,0.21629016,0.17140187,0.18204026,0.18454963,0.25332233,0.2179379,0.208451,male,child
0.25024801,0.33868942,0.42745805,0.52259296,0.47235256,0.3651174,0.30987054,0.26363575,0.22462738,0.19721022,0.21466938,0.22524188,male,child
0.33750242,0.4680125,0.49726877,0.47561786,0.40154156,0.27900013,0.2080024,0.24993667,0.22222218,0.28574964,0.2719663,0.2532373,male,child
0.35538852,0.43047902,0.4520319,0.39275762,0.3377963,0.3002963,0.2885701,0.2347182,0.26661956,0.2820971,0.31419876,0.36394325,male,child
0.43303737,0.48398143,0.45046666,0.34446436,0.3010034,0.2805083,0.17374404,0.14667486,0.14867441,0.14670932,0.20683451,0.31724855,male,child
0.27418625,0.36144263,0.42291725,0.41688803,0.3737831,0.28259832,0.26218095,0.33120814,0.39768532,0.2831349,0.2502348,0.25216392,male,child
0.43006796,0.57158685,0.45300835,0.36327773,0.32163373,0.22600979,0.19321288,0.2164164,0.24634674,0.22998361,0.23886177,0.3230449,male,child
0.29346177,0.45671704,0.5198649,0.49052802,0.46052969,0.36153233,0.25296184,0.18546739,0.17296936,0.17029546,0.19608872,0.2470074,male,child
0.3749844,0.4961921,0.52562106,0.39374888,0.3343604,0.3369884,0.23500136,0.16001926,0.21676208,0.2583489,0.23128271,0.2782277,male,child
0.25678512,0.44766596,0.44210362,0.37142748,0.36345333,0.29559898,0.19544326,0.15627575,0.1703312,0.16756786,0.16368124,0.16108483,male,child
0.4371126,0.5791025,0.50125396,0.41767362,0.3496728,0.27972102,0.200138,0.19180392,0.26399034,0.21829982,0.19673243,0.2829061,male,child
0.31778824,0.4207375,0.460554,0.4576626,0.40604198,0.27308282,0.19044022,0.16657281,0.15318228,0.1350157,0.1719912,0.21678776,male,child
0.36278632,0.48552284,0.5541314,0.45157465,0.27701998,0.28083178,0.19968705,0.16481206,0.22525689,0.29635796,0.32333574,0.28191525,male,child
0.2959249,0.3652318,0.46173632,0.47828975,0.42166433,0.3730064,0.3404647,0.24403374,0.20947133,0.18176085,0.19788677,0.2423763,male,child
0.31526506,0.43153602,0.4142163,0.42060316,0.42586687,0.27358013,0.2354853,0.24761103,0.20887329,0.18329379,0.23092765,0.28795856,male,child
0.15867011,0.29102063,0.43815404,0.46261442,0.3657753,0.30499014,0.24296625,0.19022526,0.1607467,0.19388169,0.1568082,0.114031866,male,child
0.19884531,0.3475472,0.49162537,0.4852379,0.33841717,0.29237235,0.3830135,0.32530898,0.20915227,0.18341766,0.18685004,0.18463959,male,child
0.286327,0.3935658,0.51835996,0.51987916,0.38424626,0.27908406,0.2393955,0.25510198,0.26413354,0.26407003,0.23605295,0.24076046,male,child
0.40323552,0.578026,0.56750417,0.4470964,0.29388502,0.24155891,0.17998698,0.1492441,0.1806424,0.21736565,0.22986819,0.2914105,male,child
0.25941524,0.34944588,0.49571645,0.579078,0.38217458,0.27338222,0.23952864,0.17433266,0.13204126,0.15272535,0.1706048,0.18857263,male,child
0.22939524,0.3232222,0.4640331,0.54230803,0.4483864,0.29189584,0.24376959,0.20640153,0.22821555,0.2808664,0.21557647,0.22385766,male,child
0.34930122,0.36386392,0.444349,0.45990527,0.37002167,0.25108075,0.21139838,0.16901916,0.17131193,0.19790846,0.22972804,0.31300536,male,child
0.46349046,0.45609713,0.37633005,0.26409748,0.2609213,0.21932338,0.1251313,0.10790703,0.2232241,0.33092192,0.23134734,0.29763618,male,child
0.23909353,0.3306845,0.4302199,0.40034214,0.34157333,0.30384004,0.19998175,0.18766269,0.19329104,0.19953185,0.20623785,0.2550038,male,child
0.37013805,0.37300098,0.40484726,0.46821195,0.32515788,0.19866705,0.17727277,0.15922241,0.14715478,0.1860686,0.26367235,0.35733086,male,child
0.35694668,0.5136788,0.43617964,0.37845692,0.3633101,0.3029896,0.29114735,0.27385172,0.17905805,0.16569772,0.22743045,0.2912388,male,child
0.39095867,0.56570834,0.44504815,0.3556881,0.28299567,0.2043951,0.2082604,0.212838,0.24350448,0.18687886,0.17110324,0.2706085,male,child
0.35022345,0.47589415,0.5488411,0.44186175,0.2649896,0.24609786,0.21633111,0.15924552,0.15669003,0.1998631,0.29507405,0.2882902,male,child
0.38315976,0.5010187,0.50066704,0.42440215,0.31845564,0.23032512,0.18142152,0.15240961,0.13277283,0.16301322,0.19664536,0.25067487,male,child
0.24566159,0.3059995,0.45490137,0.5702919,0.44301233,0.2999479,0.2686851,0.19332483,0.1778396,0.23837899,0.26621628,0.2611131,male,child
0.27447313,0.36896968,0.44581085,0.48821035,0.37174842,0.28456992,0.22882992,0.218496,0.17739189,0.1408815,0.18563186,0.21237645,male,child
0.36185125,0.510544,0.49367958,0.45337817,0.4263213,0.29012567,0.21475053,0.20632327,0.16506428,0.1402569,0.14371943,0.21872932,male,child
0.3270319,0.42036507,0.425647,0.4243433,0.44335133,0.27427003,0.16520914,0.16646679,0.17547913,0.22528298,0.28259826,0.28159463,male,child
0.33503237,0.58781725,0.6015512,0.47225836,0.27364278,0.24864438,0.22652893,0.1481367,0.16122052,0.19786571,0.23912808,0.2607895,male,child
0.2395496,0.37248904,0.47907722,0.5666342,0.52298176,0.32043743,0.22976358,0.15800506,0.1715122,0.1735768,0.14306816,0.18361981,male,child
0.34542018,0.5308386,0.49669152,0.37796378,0.30625576,0.25232852,0.19132027,0.15558873,0.19724128,0.20394488,0.1624951,0.23422748,male,child
0.23518768,0.3641472,0.49872848,0.41010106,0.3469214,0.30606243,0.2341117,0.23461759,0.24374056,0.24610993,0.20115997,0.20464677,male,child
0.3106889,0.39182785,0.46212062,0.49334776,0.30686048,0.19734722,0.20601773,0.16984846,0.11364046,0.16806042,0.18885711,0.21607019,male,child
0.3800059,0.49152225,0.4912872,0.452848,0.3411167,0.26318425,0.18940672,0.23218264,0.26226994,0.22630905,0.25974795,0.26801065,male,child
0.3588357,0.46438113,0.48812923,0.4149772,0.34738246,0.2813344,0.21854946,0.2021265,0.16629574,0.22680293,0.26167065,0.2926157,male,child
0.29422167,0.42359045,0.46580052,0.48262456,0.3388498,0.24780141,0.26934624,0.20772554,0.14692697,0.1535866,0.19840345,0.22406478,male,child
0.3349476,0.49973038,0.53664464,0.5038738,0.41716388,0.31841084,0.23849803,0.17108233,0.20159979,0.20947033,0.22299525,0.26880947,male,child
0.27219853,0.41169196,0.4750448,0.45812166,0.38132223,0.33092144,0.29770148,0.27239007,0.27310598,0.261213,0.2711602,0.2731547,male,child
0.2713153,0.40674633,0.45335743,0.481109,0.37868893,0.2777368,0.24249065,0.21074818,0.19159926,0.2013313,0.20829955,0.20505923,male,child
0.34841618,0.45901355,0.43059292,0.41133687,0.4237814,0.3670492,0.24370936,0.17783205,0.18441133,0.17299274,0.19625014,0.26513186,male,child
0.48404938,0.57118565,0.41174835,0.30478644,0.27709672,0.25848672,0.18919463,0.20179793,0.23063582,0.26293674,0.26940838,0.3295905,male,child
0.3003016,0.42856207,0.51205873,0.50806254,0.38755688,0.27711064,0.27327737,0.1782593,0.1529621,0.16330692,0.18859538,0.22568868,male,child
0.40998352,0.5356493,0.47177726,0.41515934,0.3471124,0.26091504,0.19952688,0.15235525,0.15577374,0.17661342,0.18619311,0.2544598,male,child
0.45626673,0.55990314,0.40707403,0.35665032,0.29040095,0.19924088,0.19935827,0.22627357,0.26091367,0.21184693,0.2034803,0.27121234,male,child
0.3279527,0.49797502,0.4653522,0.42241699,0.4024947,0.30974227,0.1896965,0.1978298,0.2856698,0.21234207,0.17234708,0.18992232,male,child
0.41706797,0.49542037,0.44369155,0.48625648,0.34210715,0.22233348,0.17066038,0.16023074,0.12228048,0.12744805,0.16450644,0.25805804,male,child
0.3855318,0.44994104,0.438624,0.3404396,0.30213183,0.30902514,0.32419136,0.27674165,0.22097448,0.23207992,0.23537843,0.2715806,male,child
0.22502702,0.39737973,0.5254005,0.58359724,0.4288222,0.3080029,0.23778176,0.15843785,0.13842778,0.13809364,0.12403209,0.14375909,male,child
0.26240584,0.41614684,0.50970036,0.46605617,0.37184778,0.32331988,0.29857647,0.19289532,0.17083848,0.24124947,0.21209554,0.20485322,male,child
0.23671176,0.37890732,0.5191057,0.5098686,0.42442107,0.2783953,0.20538802,0.18770958,0.19254087,0.20540062,0.1624013,0.16960853,male,child
0.24597603,0.3318744,0.37734953,0.387152,0.3962396,0.26339266,0.19066703,0.22763427,0.22214557,0.21887676,0.25036174,0.25446582,male,child
0.28959236,0.2985314,0.32304582,0.34388515,0.22274993,0.17104997,0.21691458,0.31212994,0.35068634,0.27107862,0.21378739,0.26910388,male,child
0.41724426,0.43447787,0.37351274,0.36855105,0.29319862,0.22374797,0.21764097,0.22352543,0.17592187,0.19206738,0.23586215,0.3025584,male,child
0.3444299,0.29523927,0.25365132,0.18909483,0.20595188,0.28858525,0.3324239,0.30399668,0.28171843,0.2583624,0.36592808,0.39417216,male,child
0.40967855,0.3667845,0.34039876,0.2553446,0.2505365,0.28908622,0.37266016,0.3494003,0.33704314,0.33274713,0.3393187,0.407412,male,child
0.3812731,0.45754033,0.5013945,0.36620268,0.32456917,0.24522452,0.19599402,0.2535217,0.35027376,0.343593,0.23952354,0.28356376,male,child
0.46320936,0.38042608,0.35132414,0.33137125,0.3149388,0.37770018,0.395671,0.35648328,0.25265452,0.26627657,0.32735553,0.42225823,male,child
0.31566435,0.36247388,0.3768046,0.38387507,0.28181437,0.2588442,0.39794007,0.3939487,0.3095937,0.23362477,0.21844245,0.30306444,male,child
0.5450105,0.37963548,0.27516854,0.21762899,0.17281434,0.15413305,0.24543063,0.43902516,0.41734087,0.35815704,0.390592,0.46052206,male,child
0.38828164,0.4535037,0.4641825,0.46796733,0.42391884,0.33755413,0.27385387,0.28316352,0.35692078,0.39552486,0.36437652,0.3756056,male,child
0.3496967,0.28935573,0.2552324,0.2804218,0.3310119,0.39404103,0.41240636,0.38128608,0.2866115,0.3002883,0.3366809,0.38687143,male,child
0.3575711,0.3032768,0.22410265,0.17545332,0.20665744,0.40000898,0.41537604,0.39434606,0.33733535,0.30961794,0.34917918,0.35607058,male,child
0.4919304,0.37241372,0.25824732,0.18254744,0.18564394,0.19638035,0.28818727,0.42639682,0.36989185,0.29751706,0.34928203,0.49384233,male,child
0.38521072,0.2839583,0.22777493,0.21227191,0.3615384,0.346788,0.2635222,0.28353482,0.28657874,0.36622733,0.4514794,0.46166193,male,child
0.4078932,0.35339457,0.31445646,0.27155754,0.23902856,0.30166504,0.4413106,0.35257852,0.25260597,0.28877234,0.37331107,0.44995624,male,child
0.46732375,0.40137777,0.28498644,0.21548267,0.18462887,0.27012396,0.32896683,0.28480285,0.24319927,0.29166955,0.4034867,0.52697474,male,child
0.43744126,0.4046645,0.36037076,0.2938922,0.22410966,0.20188206,0.23206422,0.26949918,0.32360357,0.3287955,0.347926,0.47622365,male,child
0.3537177,0.34559935,0.3308741,0.28815663,0.2194512,0.24778984,0.31113374,0.39062017,0.37384903,0.29229483,0.31050667,0.36892384,male,child
0.5629923,0.48034436,0.35678697,0.33638662,0.2832885,0.25228786,0.26769692,0.3533425,0.27587706,0.19919142,0.22011387,0.3923628,male,child
0.4903641,0.45026925,0.29952395,0.20039405,0.17658594,0.2580671,0.33620295,0.32874477,0.23386627,0.1913871,0.26826,0.380095,male,child
0.44252005,0.3367748,0.28907084,0.26458383,0.24782011,0.28530437,0.37463972,0.43285993,0.28966716,0.24394637,0.2869958,0.48714784,male,child
0.41130152,0.296149,0.2224468,0.18107446,0.23403044,0.32415187,0.40077877,0.40672508,0.35203978,0.31766033,0.398201,0.4691451,male,child
0.43772534,0.2922195,0.25410998,0.23891744,0.22357175,0.27547318,0.28146574,0.29985934,0.3200414,0.3732573,0.4103838,0.47528562,male,child
0.49165708,0.49458778,0.43976977,0.29733562,0.18743867,0.15419172,0.21311976,0.33246762,0.33374402,0.25550792,0.2960064,0.42926025,male,child
0.39409602,0.25482085,0.2086973,0.17268546,0.2025359,0.3335083,0.36098033,0.34250224,0.27877587,0.30768177,0.41366047,0.45284972,male,child
0.4759356,0.48412243,0.43413392,0.2912736,0.18579301,0.17471574,0.22931318,0.35709462,0.35189566,0.29608828,0.27912295,0.36086538,male,child
0.31323007,0.3347421,0.33439878,0.24212468,0.192774,0.30914143,0.47813013,0.34521604,0.20207971,0.16244495,0.22913343,0.30546844,male,child
0.41741264,0.47480515,0.46129808,0.3898067,0.26812318,0.20570797,0.20233797,0.23766807,0.32663283,0.3258015,0.2889583,0.320165,male,child
0.4191849,0.43711203,0.32761705,0.28468648,0.30799228,0.3095311,0.25702962,0.2731888,0.3107929,0.28187385,0.3722726,0.43775553,male,child
0.43216828,0.38057533,0.31753615,0.233399,0.21711855,0.26089767,0.33311048,0.40392274,0.30249363,0.2226338,0.32940072,0.3737488,male,child
0.3042565,0.43659487,0.5197672,0.46107906,0.31440762,0.24883863,0.29039043,0.24675861,0.2286819,0.19853976,0.1969309,0.26807174,male,child
0.38412008,0.35231593,0.21568327,0.21456897,0.29793406,0.35047945,0.31518942,0.3087649,0.35359046,0.33673248,0.34667963,0.35368788,male,child
0.33024046,0.27285185,0.21770044,0.18948512,0.30004376,0.4050171,0.37463135,0.2738024,0.31609374,0.4418984,0.51508814,0.433797,male,child
0.37953725,0.27962923,0.26106128,0.295628,0.27654934,0.2620774,0.4736021,0.46951577,0.30204874,0.2587792,0.24425302,0.38569137,male,child
